Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
19-03-2019,WIPRO,EQ,257.6,257.8,258.9,255.1,257.9,257.45,256.44,5051847,1.2955E+14,52534,2726694,0.5397
20-03-2019,WIPRO,EQ,257.45,258.4,263,258.4,261.75,261.55,261.64,6114562,1.59981E+14,57423,2113889,0.3457
22-03-2019,WIPRO,EQ,261.55,262.45,263.75,258.5,260.05,260.55,260.61,3198029,8.33445E+13,45127,1426225,0.446
25-03-2019,WIPRO,EQ,260.55,262,262,256,257,256.5,258.05,3373962,8.70654E+13,41882,1520994,0.4508
26-03-2019,WIPRO,EQ,256.5,257.1,258.6,253.4,254.95,255,254.9,3850516,9.81487E+13,51338,1732726,0.45
27-03-2019,WIPRO,EQ,255,255.2,256.4,253.75,254.55,254.55,254.85,3357731,8.55721E+13,34362,1693736,0.5044
28-03-2019,WIPRO,EQ,254.55,255.9,257.9,254.1,256,254.75,255.33,7104836,1.81409E+14,95147,4605271,0.6482
29-03-2019,WIPRO,EQ,254.75,257.1,259.6,254.35,254.8,254.8,256.17,5241216,1.34262E+14,67512,2854072,0.5445
01-04-2019,WIPRO,EQ,254.8,256,263.9,255.95,261.65,261.65,261.12,7066566,1.84522E+14,89062,3571671,0.5054
02-04-2019,WIPRO,EQ,261.65,263.4,263.9,259.2,261.05,261.65,261.88,3706567,9.70691E+13,48434,1592170,0.4296
03-04-2019,WIPRO,EQ,261.65,262.4,263.1,258.2,261.05,261.65,260.53,3769354,9.82032E+13,40396,1833624,0.4865
04-04-2019,WIPRO,EQ,261.65,261,262.25,254.95,259.2,259.05,258.37,6419198,1.65853E+14,62266,2117763,0.3299
05-04-2019,WIPRO,EQ,259.05,261,263.85,259.5,262.5,262.1,262.04,3614552,9.47155E+13,38632,1065709,0.2948
08-04-2019,WIPRO,EQ,262.1,263.7,265.5,260.75,263.6,263.7,263.29,3637464,9.57692E+13,38138,1618632,0.445
09-04-2019,WIPRO,EQ,263.7,263.5,275,263.35,274.75,273.8,270.54,13991384,3.78524E+14,137966,5610676,0.401
10-04-2019,WIPRO,EQ,273.8,278,281.8,275,281.25,281,279.14,18530666,5.17274E+14,125246,7579190,0.409
11-04-2019,WIPRO,EQ,281,283.5,284.6,280.15,281.4,281.3,282.42,9441628,2.66654E+14,82774,3310620,0.3506
12-04-2019,WIPRO,EQ,281.3,282.4,284.7,281.4,283.2,283.4,283.26,5789054,1.6398E+14,56751,1978302,0.3417
15-04-2019,WIPRO,EQ,283.4,285,289.5,284.15,289.4,287.7,287.23,7067192,2.02994E+14,70861,2821749,0.3993
16-04-2019,WIPRO,EQ,287.7,291.35,291.45,278,281.6,280.9,283.51,20367059,5.77427E+14,166816,6763607,0.3321
18-04-2019,WIPRO,EQ,280.9,289,289.55,280.2,284.55,284.8,284.61,27425578,7.80563E+14,205146,10061342,0.3669
22-04-2019,WIPRO,EQ,284.8,285.5,289,285.1,288.25,288.25,287.58,8412054,2.41915E+14,74420,2902643,0.3451
23-04-2019,WIPRO,EQ,288.25,289.7,291.85,286.7,291.3,291.1,289.44,6177784,1.78812E+14,67929,2637114,0.4269
24-04-2019,WIPRO,EQ,291.1,292.05,294.3,290.2,293.15,293.05,291.94,9149069,2.67101E+14,88882,4508731,0.4928
25-04-2019,WIPRO,EQ,293.05,293.05,295.95,292.85,295.2,295.2,294.82,10390816,3.06338E+14,66369,7528245,0.7245
26-04-2019,WIPRO,EQ,295.2,296.4,296.65,293.5,294.4,294.8,295.21,6196551,1.82926E+14,120833,3369963,0.5438
30-04-2019,WIPRO,EQ,294.8,295,299.45,295,298.55,298.55,297.52,7339917,2.18379E+14,74491,4068415,0.5543
02-05-2019,WIPRO,EQ,298.55,298.55,298.85,292.65,293.85,293.65,294.97,4539125,1.33888E+14,48820,2520963,0.5554
03-05-2019,WIPRO,EQ,293.65,293.5,293.7,288.55,291.65,290.9,290.38,7408308,2.15124E+14,158714,4380862,0.5913
06-05-2019,WIPRO,EQ,290.9,289.9,293.8,289.2,290.9,290.85,291.5,4304345,1.25473E+14,67172,1711610,0.3976
07-05-2019,WIPRO,EQ,290.85,292.65,294.95,290.3,293.5,293.85,292.37,4353844,1.27294E+14,46196,2801337,0.6434
08-05-2019,WIPRO,EQ,293.85,294.25,294.25,290.05,291.15,290.85,291.14,3952116,1.15061E+14,93603,2130271,0.539
09-05-2019,WIPRO,EQ,290.85,291.8,293.1,290.3,290.8,291.05,291.55,3748997,1.09302E+14,46326,2091801,0.558
10-05-2019,WIPRO,EQ,291.05,291.5,292.4,290,290.1,290.35,290.89,3066672,8.9207E+13,52262,1647285,0.5372
13-05-2019,WIPRO,EQ,290.35,290.5,293.5,288.25,289.3,289.1,290.23,4281950,1.24274E+14,48982,2260886,0.528
14-05-2019,WIPRO,EQ,289.1,289,289,283.1,285,284.6,284.88,8370424,2.38455E+14,85249,4526457,0.5408
15-05-2019,WIPRO,EQ,284.6,285.5,285.95,282.3,282.95,283,284.09,4315622,1.22603E+14,89037,2420413,0.5608
16-05-2019,WIPRO,EQ,283,283.85,287,283.85,286.25,285.35,285.78,3595548,1.02754E+14,56148,1558602,0.4335
17-05-2019,WIPRO,EQ,285.35,286.5,289.9,285.3,287.3,286.4,287.39,3356781,9.64698E+13,37183,1202517,0.3582
20-05-2019,WIPRO,EQ,286.4,289.5,291.5,287.4,290.9,290.25,289.37,4183461,1.21058E+14,66407,2245977,0.5369
21-05-2019,WIPRO,EQ,290.25,290.6,291,286,287.3,286.9,287.86,2514667,7.23876E+13,34198,1366802,0.5435
22-05-2019,WIPRO,EQ,286.9,287,287.5,281,283.4,283.1,282.64,7650054,2.16223E+14,93873,4829159,0.6313
23-05-2019,WIPRO,EQ,283.1,285.6,285.9,281.5,282.3,282.2,282.71,4856284,1.37292E+14,58395,2718751,0.5598
24-05-2019,WIPRO,EQ,282.2,283.9,284.2,280,283.65,282.9,281.43,4927649,1.38677E+14,53810,2504308,0.5082
27-05-2019,WIPRO,EQ,282.9,284,284.1,280.2,280.35,280.5,281.15,5450311,1.53238E+14,67102,3543795,0.6502
28-05-2019,WIPRO,EQ,280.5,281,285.75,279.65,284.5,282.95,282.94,44137428,1.24883E+15,164216,35541399,0.8052
29-05-2019,WIPRO,EQ,282.95,284.5,288.5,283.5,286.2,285.7,286.88,5505873,1.57953E+14,50179,2365740,0.4297
30-05-2019,WIPRO,EQ,285.7,286,290,285.5,288.05,288,287.76,11575957,3.33112E+14,69861,6379772,0.5511
31-05-2019,WIPRO,EQ,288,288.15,290,285,286.55,286.4,286.96,7324481,2.10181E+14,69816,4717819,0.6441
03-06-2019,WIPRO,EQ,286.4,288.5,292.05,287.25,291.55,291.3,289.78,5853338,1.69619E+14,63007,3391792,0.5795
04-06-2019,WIPRO,EQ,291.3,294,295.95,290.8,293.8,293.75,293.78,11081667,3.25554E+14,99945,5629356,0.508
06-06-2019,WIPRO,EQ,293.75,294,294.6,291,291.8,291.5,292.6,8600880,2.51664E+14,92939,5225513,0.6076
07-06-2019,WIPRO,EQ,291.5,292.5,295.9,292,294.8,295.05,294.31,6784884,1.99683E+14,83780,3365876,0.4961
10-06-2019,WIPRO,EQ,295.05,295.75,298,295.5,297.05,297.1,296.93,7481893,2.22161E+14,73372,5019789,0.6709
11-06-2019,WIPRO,EQ,297.1,297,299.5,296.1,297.5,297.7,298.33,7234084,2.15815E+14,61092,4298660,0.5942
12-06-2019,WIPRO,EQ,297.7,297.5,298.8,296.85,297.75,298,297.84,6222540,1.85335E+14,70618,4345117,0.6983
13-06-2019,WIPRO,EQ,298,298,298.9,297.15,298.55,298.4,298.09,5002281,1.49112E+14,50432,3544273,0.7085
14-06-2019,WIPRO,EQ,298.4,298.75,301.6,298,299,298.8,299.46,7965803,2.38547E+14,83695,4697379,0.5897
17-06-2019,WIPRO,EQ,298.8,300,300.75,298.85,299.15,299.15,299.67,6178604,1.85155E+14,46140,4216103,0.6688
18-06-2019,WIPRO,EQ,299.15,299.5,300.5,296,298.45,298,297.87,8401792,2.50263E+14,102022,5994300,0.6987
19-06-2019,WIPRO,EQ,298,299,299.2,292.15,293.3,294.05,294.38,11902961,3.50404E+14,102574,7889125,0.6628
20-06-2019,WIPRO,EQ,294.05,284.05,287.8,282.4,286.75,286.95,285.38,9560422,2.72833E+14,75937,4477433,0.4683
21-06-2019,WIPRO,EQ,286.95,287,290,284.2,286,285.85,286.66,6477258,1.85677E+14,59697,3476985,0.5368
24-06-2019,WIPRO,EQ,285.85,285.5,287.6,283.15,284.2,283.9,285.23,3171739,9.04669E+13,43631,1836281,0.579
25-06-2019,WIPRO,EQ,283.9,284,286.3,281.85,285.2,285.3,284.06,2809748,7.98142E+13,36672,1324648,0.4714
26-06-2019,WIPRO,EQ,285.3,285.15,288,284.55,286.55,286.15,286.31,2331769,6.67617E+13,39402,1308969,0.5614
27-06-2019,WIPRO,EQ,286.15,287.35,287.8,280.7,282.7,282.1,282.86,5089200,1.43952E+14,57088,2739526,0.5383
28-06-2019,WIPRO,EQ,282.1,283.8,283.8,280,280.85,280.5,281.5,3149389,8.86556E+13,53723,1588650,0.5044
01-07-2019,WIPRO,EQ,280.5,281.6,283.4,280.95,282.15,282,282.14,1735921,4.89776E+13,33665,955355,0.5503
02-07-2019,WIPRO,EQ,282,282.45,285,281.7,284.3,284.25,283.86,2609369,7.40704E+13,38881,1219656,0.4674
03-07-2019,WIPRO,EQ,284.25,284.9,285.6,282.05,282.65,282.85,283.25,1258276,3.56411E+13,21561,505062,0.4014
04-07-2019,WIPRO,EQ,282.85,283,284.9,282,283.6,283.85,283.77,1628331,4.62072E+13,24896,961449,0.5905
05-07-2019,WIPRO,EQ,283.85,284,284.55,271,271.75,271.85,275.86,4585463,1.26496E+14,69062,2011218,0.4386
08-07-2019,WIPRO,EQ,271.85,267.75,271.25,266.05,267.4,266.9,268.03,3574785,9.58132E+13,43699,1152863,0.3225
09-07-2019,WIPRO,EQ,266.9,267.5,270.75,264.25,265.7,265.5,266.49,2620062,6.98232E+13,32953,1131889,0.432
10-07-2019,WIPRO,EQ,265.5,264.7,269.5,263.3,266.8,266.95,267.54,2780563,7.43924E+13,36868,985283,0.3543
11-07-2019,WIPRO,EQ,266.95,267.5,270,266.1,268,267.75,267.6,2691893,7.20358E+13,29145,1415397,0.5258
12-07-2019,WIPRO,EQ,267.75,268,268.65,258.05,259.8,258.95,261.02,7595278,1.98253E+14,84569,2169089,0.2856
15-07-2019,WIPRO,EQ,258.95,260,262,255.9,260.45,259.9,258.77,4747449,1.22852E+14,46716,1338074,0.2819
16-07-2019,WIPRO,EQ,259.9,259,262.7,256.25,260,260,259.13,4861657,1.2598E+14,68300,1657568,0.3409
17-07-2019,WIPRO,EQ,260,262,262.8,258.1,260,259.6,260.19,5818769,1.514E+14,78089,1730077,0.2973
18-07-2019,WIPRO,EQ,259.6,261,274.15,259.55,267.75,269.1,268.29,21027353,5.64141E+14,162298,3457649,0.1644
19-07-2019,WIPRO,EQ,269.1,269.1,269.65,263.5,265.5,264.7,265.62,4229695,1.12348E+14,48207,979027,0.2315
22-07-2019,WIPRO,EQ,264.7,265.6,266.3,262.4,263.95,264.8,264.36,4419890,1.16843E+14,42162,2056014,0.4652
23-07-2019,WIPRO,EQ,264.8,264.9,270,263.8,264.65,264.5,266.34,4680618,1.24664E+14,61161,1636659,0.3497
24-07-2019,WIPRO,EQ,264.5,264.5,265.85,262,264.65,264.2,263.46,2249472,5.92636E+13,26750,944585,0.4199
25-07-2019,WIPRO,EQ,264.2,265.45,265.45,261.5,262.5,262.25,262.91,4991181,1.31226E+14,48938,2625740,0.5261
26-07-2019,WIPRO,EQ,262.25,262.2,264.75,260.8,263.35,263.6,263.04,2719372,7.15293E+13,26216,939947,0.3456
29-07-2019,WIPRO,EQ,263.6,263,267.15,260.25,262.35,262.4,262.96,2882263,7.57922E+13,36578,1003607,0.3482
30-07-2019,WIPRO,EQ,262.4,262.9,264.8,261,264.25,262.3,262.46,2415087,6.33855E+13,29036,1055033,0.4369
31-07-2019,WIPRO,EQ,262.3,262.5,266.3,260.55,266.25,265.3,263.66,2849216,7.51212E+13,31870,1497577,0.5256
01-08-2019,WIPRO,EQ,265.3,271.5,276.15,268.55,270.9,270.4,272.43,17651207,4.80877E+14,106048,7453646,0.4223
02-08-2019,WIPRO,EQ,270.4,269.9,270.9,261.7,263.75,263.65,264.41,4978666,1.31638E+14,52521,1542125,0.3097
05-08-2019,WIPRO,EQ,263.65,261.15,265.4,260.3,262.6,262,262.08,3832734,1.00449E+14,57932,1443672,0.3767
06-08-2019,WIPRO,EQ,262,262,262.7,257.8,258.95,258.9,259.69,3953226,1.02659E+14,51772,1672950,0.4232
07-08-2019,WIPRO,EQ,258.9,259,264.25,259,262.05,262.55,262.45,3996033,1.04875E+14,42594,1472318,0.3684
08-08-2019,WIPRO,EQ,262.55,263,267,261.35,265.75,265.75,264.44,3625435,9.58703E+13,50722,1496887,0.4129
09-08-2019,WIPRO,EQ,265.75,266,268.7,262.85,263.65,263.5,265.37,3530499,9.36877E+13,68610,1644523,0.4658
13-08-2019,WIPRO,EQ,263.5,264.9,264.9,258,258.5,258.5,260.03,2190450,5.6959E+13,30173,871205,0.3977
14-08-2019,WIPRO,EQ,258.5,259.8,260.1,250.25,251.1,251.05,252.54,4353363,1.0994E+14,53518,1493149,0.343
16-08-2019,WIPRO,EQ,251.05,250,251,245.05,249.6,249.2,248.45,4972435,1.23538E+14,62099,2097962,0.4219
19-08-2019,WIPRO,EQ,249.2,250.3,253.2,250,252.25,252.1,251.74,2770076,6.97328E+13,32393,1021763,0.3689
20-08-2019,WIPRO,EQ,252.1,253.3,259.1,252.2,253.95,253.3,255.39,7965121,2.03418E+14,62148,3753214,0.4712
21-08-2019,WIPRO,EQ,253.3,253.5,254.9,251.1,252.3,252.4,252.9,3413265,8.63218E+13,31762,1819400,0.533
22-08-2019,WIPRO,EQ,252.4,252,253.5,248.5,251.95,252.05,251.41,3369902,8.47233E+13,33399,1706724,0.5065
23-08-2019,WIPRO,EQ,252.05,252.95,257.1,249.55,253,251.4,253.77,4896969,1.24271E+14,58275,2195068,0.4483
26-08-2019,WIPRO,EQ,251.4,252.4,252.95,247.85,249.2,249.1,250.07,3264710,8.16403E+13,48179,1090736,0.3341
27-08-2019,WIPRO,EQ,249.1,248.7,251.65,247.1,249.9,250.1,250.03,4022551,1.00576E+14,55059,1935704,0.4812
28-08-2019,WIPRO,EQ,250.1,250.1,253.2,248.1,249.8,249.25,250.12,2681657,6.70727E+13,28734,1015269,0.3786
29-08-2019,WIPRO,EQ,249.25,247.05,250.25,247.05,248.3,248.8,248.74,2719051,6.76341E+13,28599,1469863,0.5406
30-08-2019,WIPRO,EQ,248.8,250.1,255.25,249.15,254,254.4,252.35,4184013,1.05584E+14,47126,1840661,0.4399
03-09-2019,WIPRO,EQ,254.4,254.1,255.35,252.55,253.4,253.65,253.83,2205559,5.59842E+13,41902,909529,0.4124
04-09-2019,WIPRO,EQ,253.65,251.5,256.85,251.3,256.1,256.05,255.39,3303331,8.43653E+13,52403,1377983,0.4171
05-09-2019,WIPRO,EQ,256.05,258.9,258.9,254.5,255.6,255.6,256.64,4405617,1.13068E+14,64602,1504836,0.3416
06-09-2019,WIPRO,EQ,255.6,255.35,257.3,248.8,251.75,252,251.8,11436052,2.87963E+14,96939,5838856,0.5106
09-09-2019,WIPRO,EQ,252,251.4,256.1,250.35,255.8,255.6,254.22,5790956,1.4722E+14,75201,3435459,0.5932
11-09-2019,WIPRO,EQ,255.6,254,255,247.35,248.15,248.15,249.92,9799112,2.449E+14,105307,5315180,0.5424
12-09-2019,WIPRO,EQ,248.15,245.7,248.5,244,244.25,244.55,245.84,4664757,1.1468E+14,55563,1690728,0.3624
13-09-2019,WIPRO,EQ,244.55,245,247.4,243.2,245.2,245.35,245.06,3810120,9.33689E+13,50096,1120567,0.2941
16-09-2019,WIPRO,EQ,245.35,245.1,247.85,244.1,246.85,247.1,246.2,3975191,9.78673E+13,41457,1569536,0.3948
17-09-2019,WIPRO,EQ,247.1,246.95,247.4,243.7,244.5,244.15,244.96,3164765,7.75235E+13,84375,1515276,0.4788
18-09-2019,WIPRO,EQ,244.15,245.4,245.95,243.3,244.25,244.3,244.57,2526280,6.17848E+13,36229,1395354,0.5523
19-09-2019,WIPRO,EQ,244.3,245.25,245.85,240.25,241.1,241.5,242.42,2568837,6.22727E+13,44744,1162201,0.4524
20-09-2019,WIPRO,EQ,241.5,241.9,248.7,240.5,246.15,245.95,244.87,6196250,1.51727E+14,75320,2775950,0.448
23-09-2019,WIPRO,EQ,245.95,247.7,248,236.5,239.15,239.35,239.56,6776981,1.62351E+14,93402,3812757,0.5626
24-09-2019,WIPRO,EQ,239.35,240.9,242.95,239.5,240.65,240.7,241.38,5768331,1.39238E+14,84690,2525364,0.4378
25-09-2019,WIPRO,EQ,240.7,240.5,241.35,238,239.2,238.8,239.57,3604998,8.63662E+13,52986,1889957,0.5243
26-09-2019,WIPRO,EQ,238.8,239.2,240.45,236.55,237.2,237.1,237.98,5388740,1.28243E+14,63452,3449614,0.6402
27-09-2019,WIPRO,EQ,237.1,237.4,239,235.8,236.55,236.6,237.18,3191675,7.57011E+13,47790,1374515,0.4307
30-09-2019,WIPRO,EQ,236.6,237,240.65,235.75,239.9,239.8,238.65,3298953,7.87302E+13,38845,1255398,0.3805
01-10-2019,WIPRO,EQ,239.8,240,240.45,232.2,233.9,233.5,235.22,4377330,1.02963E+14,47698,2295968,0.5245
03-10-2019,WIPRO,EQ,233.5,234.2,239.6,232.55,236.25,235.85,236.84,4785230,1.13336E+14,56228,2076002,0.4338
04-10-2019,WIPRO,EQ,235.85,238,240.9,236.25,238.05,237.7,238.78,2975521,7.10489E+13,57248,760818,0.2557
07-10-2019,WIPRO,EQ,237.7,238.05,242.4,236.2,237.1,237.05,238.21,2223668,5.297E+13,34521,426026,0.1916
09-10-2019,WIPRO,EQ,237.05,239.25,239.6,236.4,238,237.75,238,2278138,5.42201E+13,33157,863980,0.3792
10-10-2019,WIPRO,EQ,237.75,237.75,239.6,235.8,238.5,239.2,237.73,2067862,4.91592E+13,34518,739136,0.3574
11-10-2019,WIPRO,EQ,239.2,237,240.4,236.5,239.6,239.45,238.92,2658289,6.35108E+13,29939,1259953,0.474
14-10-2019,WIPRO,EQ,239.45,239.8,244.85,238,243.4,243.45,242.8,3592137,8.72162E+13,31254,1573534,0.438
15-10-2019,WIPRO,EQ,243.45,244.95,245.5,239.25,243.5,243.65,242.85,8551893,2.07682E+14,70043,2727637,0.319
16-10-2019,WIPRO,EQ,243.65,245.9,251.7,244,248.9,248.9,249.2,16285829,4.0584E+14,143160,4213780,0.2587
17-10-2019,WIPRO,EQ,248.9,248.9,250.15,246.6,248.3,247.85,248.03,5162240,1.28038E+14,69937,2408483,0.4666
18-10-2019,WIPRO,EQ,247.85,247.85,250.7,247.85,248.8,248.9,249.31,2764389,6.8918E+13,36863,1107760,0.4007
22-10-2019,WIPRO,EQ,248.9,249,254.45,247.1,253.55,253.55,252.9,6273288,1.58653E+14,84446,4095440,0.6528
23-10-2019,WIPRO,EQ,253.55,252.8,255.55,250.05,254.5,254.35,254.19,2674254,6.7977E+13,47108,1137239,0.4253
24-10-2019,WIPRO,EQ,254.35,253.9,254.2,249.2,249.7,249.6,250.52,3917098,9.81322E+13,71850,2221611,0.5672
25-10-2019,WIPRO,EQ,249.6,252.05,253.5,248.75,253,253,251.86,3265289,8.22387E+13,57119,1331928,0.4079
27-10-2019,WIPRO,EQ,253,254.55,255.25,253,253.9,253.65,253.93,315376,8.00823E+12,6533,146028,0.463
29-10-2019,WIPRO,EQ,253.65,253.65,255.9,252.2,255.75,255.2,254.3,3191442,8.11589E+13,61855,1428419,0.4476
30-10-2019,WIPRO,EQ,255.2,258,260.9,253.4,254.6,254.75,256.69,4059545,1.04206E+14,58672,1740142,0.4287
31-10-2019,WIPRO,EQ,254.75,254,260,253.8,259.9,259.3,258.6,3496262,9.04137E+13,53417,1810266,0.5178
01-11-2019,WIPRO,EQ,259.3,260.2,261,256.75,258.75,258.6,258.53,2530921,6.54315E+13,46031,1015115,0.4011
04-11-2019,WIPRO,EQ,258.6,259.3,260.7,255.75,256.5,256.6,257.93,1920535,4.95371E+13,34083,735247,0.3828
05-11-2019,WIPRO,EQ,256.6,257.3,259.4,254.7,258.45,258.5,257.05,1584724,4.07357E+13,22121,760137,0.4797
06-11-2019,WIPRO,EQ,258.5,259,259.45,256.05,256.3,256.85,257.56,1627619,4.19212E+13,44455,736677,0.4526
07-11-2019,WIPRO,EQ,256.85,257,260.5,256.6,260.15,259.65,258.44,2126967,5.49701E+13,30885,1106372,0.5202
08-11-2019,WIPRO,EQ,259.65,260.15,260.8,255.75,256.6,256.4,258.5,1539854,3.98046E+13,19422,578743,0.3758
11-11-2019,WIPRO,EQ,256.4,257.2,257.5,253.4,256.5,256.45,255.52,1902379,4.86096E+13,29116,586969,0.3085
13-11-2019,WIPRO,EQ,256.45,257.3,259,252.15,252.95,253.1,254.56,1861473,4.73852E+13,23233,858617,0.4613
14-11-2019,WIPRO,EQ,253.1,254,254.75,251.4,253.45,252.75,252.75,2898206,7.3251E+13,49438,1541276,0.5318
15-11-2019,WIPRO,EQ,252.75,254,254.2,251.65,252.55,252.55,252.77,1212917,3.06591E+13,16731,501505,0.4135
18-11-2019,WIPRO,EQ,252.55,252.5,252.5,248.3,250,249.45,250.07,2878437,7.19797E+13,26319,1350251,0.4691
19-11-2019,WIPRO,EQ,249.45,248.2,251.15,247.7,250.45,250.4,249.75,2030656,5.0715E+13,43715,932495,0.4592
20-11-2019,WIPRO,EQ,250.4,251.75,251.75,248.4,248.95,248.9,249.28,1494149,3.72464E+13,19843,597559,0.3999
21-11-2019,WIPRO,EQ,248.9,248.4,249.5,247,247.25,247.55,247.96,1744098,4.32466E+13,25752,1035309,0.5936
22-11-2019,WIPRO,EQ,247.55,243.3,245.65,242.1,243.05,243.1,243.75,4091556,9.97299E+13,36414,2263291,0.5532
25-11-2019,WIPRO,EQ,243.1,243.05,243.8,241.3,243,243,242.48,1891197,4.5857E+13,30214,680452,0.3598
26-11-2019,WIPRO,EQ,243,244.2,244.6,236.5,237.8,237.55,238.68,7690402,1.83556E+14,56236,5712899,0.7429
27-11-2019,WIPRO,EQ,237.55,239,240.9,238.05,240.35,240.05,239.95,1947247,4.67243E+13,23923,915039,0.4699
28-11-2019,WIPRO,EQ,240.05,239.95,240.5,238.25,239.95,239.8,239.39,1599370,3.8288E+13,19919,553347,0.346
29-11-2019,WIPRO,EQ,239.8,240.05,241.2,236.85,238.25,237.7,238.15,2666961,6.35131E+13,30350,1381517,0.518
02-12-2019,WIPRO,EQ,237.7,238.25,239.7,235.55,238.65,238.6,237.7,3629960,8.62843E+13,39895,2145185,0.591
03-12-2019,WIPRO,EQ,238.6,238.5,238.5,235.4,237.8,236.8,236.91,2865185,6.78801E+13,48904,1432839,0.5001
04-12-2019,WIPRO,EQ,236.8,236.6,242.75,236.5,242,242.2,240.38,3335966,8.01914E+13,59778,1533423,0.4597
05-12-2019,WIPRO,EQ,242.2,242.7,244.9,241.1,243.7,243.7,243.34,2613145,6.35872E+13,38285,1201206,0.4597
06-12-2019,WIPRO,EQ,243.7,243.7,244.5,240.35,241.5,241,242.31,1367558,3.31374E+13,18341,535133,0.3913
09-12-2019,WIPRO,EQ,241,240.8,241.65,238.6,240.45,240.4,240.03,1207295,2.89782E+13,16754,514583,0.4262
10-12-2019,WIPRO,EQ,240.4,240.4,240.4,237.1,237.9,238.15,238.22,2205613,5.25424E+13,36100,1178753,0.5344
11-12-2019,WIPRO,EQ,238.15,237.65,240.8,236.35,239.5,240.05,238.33,2387660,5.69051E+13,45944,795990,0.3334
12-12-2019,WIPRO,EQ,240.05,240.35,241.25,238.7,239.5,239.45,239.72,1405948,3.37036E+13,24143,586378,0.4171
13-12-2019,WIPRO,EQ,239.45,242,244.85,240,243.7,243.85,242.81,4311833,1.04697E+14,41456,1590824,0.3689
16-12-2019,WIPRO,EQ,243.85,243.9,246.4,242.6,243.25,243.15,244.84,2842577,6.9598E+13,27858,1186196,0.4173
17-12-2019,WIPRO,EQ,243.15,244.25,245.95,243.55,245.1,244.75,244.77,2211379,5.41286E+13,27445,1072914,0.4852
18-12-2019,WIPRO,EQ,244.75,245.85,249.9,245.5,248.6,248.3,248.43,5299107,1.31646E+14,54505,2111353,0.3984
19-12-2019,WIPRO,EQ,248.3,248.6,250.65,247.65,248.95,249.2,249.28,2484211,6.19254E+13,34312,1136585,0.4575
20-12-2019,WIPRO,EQ,249.2,248,253.8,247.3,252.4,251.8,251.02,5211626,1.30822E+14,40914,3325101,0.638
23-12-2019,WIPRO,EQ,251.8,252.8,254.7,251.6,253.45,253.85,253.1,1850652,4.68391E+13,22052,641705,0.3467
24-12-2019,WIPRO,EQ,253.85,253,253.95,251.1,252.25,252.25,252.16,1544480,3.89463E+13,17696,547249,0.3543
26-12-2019,WIPRO,EQ,252.25,252,252.4,249.55,250.3,250.3,250.79,2026434,5.0821E+13,21642,1099573,0.5426
27-12-2019,WIPRO,EQ,250.3,250,250.75,246.35,247.75,247.55,248.03,2511120,6.22829E+13,21491,1210069,0.4819
30-12-2019,WIPRO,EQ,247.55,248.45,249.55,246.6,248.45,248.95,248.2,2166807,5.37794E+13,19437,1195440,0.5517
31-12-2019,WIPRO,EQ,248.95,247.7,248.6,245.3,246.1,245.8,246.72,2164914,5.34134E+13,21062,964103,0.4453
01-01-2020,WIPRO,EQ,245.8,246.5,248.65,246.2,247.65,247.7,247.76,1413866,3.50293E+13,14240,288194,0.2038
02-01-2020,WIPRO,EQ,247.7,246.6,249.9,246.35,248.35,248.3,248.39,1443966,3.58671E+13,19476,592368,0.4102
03-01-2020,WIPRO,EQ,248.3,249.5,252.7,247.35,251,251.1,250.99,3381404,8.48689E+13,38677,801622,0.2371
06-01-2020,WIPRO,EQ,251.1,251,254.45,250.15,251.95,252.15,252.4,4566695,1.15264E+14,42374,1618322,0.3544
07-01-2020,WIPRO,EQ,252.15,253.25,256.35,250.2,255,255.2,254.01,4402787,1.11833E+14,39798,1499975,0.3407
08-01-2020,WIPRO,EQ,255.2,254,256.15,252.55,254.6,254.8,254.57,2794410,7.11376E+13,33853,975070,0.3489
09-01-2020,WIPRO,EQ,254.8,254.25,256.5,252.65,255,253.65,254.33,2495023,6.34552E+13,28366,885016,0.3547
10-01-2020,WIPRO,EQ,253.65,253.95,255.2,251,251.95,251.75,253.15,2056577,5.20622E+13,31607,827981,0.4026
13-01-2020,WIPRO,EQ,251.75,254,257.9,252.85,255.3,254.8,255.37,6963599,1.77826E+14,56180,2651477,0.3808
14-01-2020,WIPRO,EQ,254.8,256.85,258.35,254.55,256,257.2,256.53,7296777,1.87185E+14,62567,2040677,0.2797
15-01-2020,WIPRO,EQ,257.2,254,256,246.6,248.2,248.25,248.86,10140451,2.52354E+14,82450,2235509,0.2205
16-01-2020,WIPRO,EQ,248.25,248,252.6,247,250.3,250.45,250.14,8811836,2.20419E+14,63303,4702404,0.5336
17-01-2020,WIPRO,EQ,250.45,252,253.9,249.65,250.85,251.1,251.84,4140818,1.04282E+14,38092,1785570,0.4312
20-01-2020,WIPRO,EQ,251.1,250.8,250.8,247.2,248.2,248,248.48,1908583,4.74251E+13,19877,541644,0.2838
21-01-2020,WIPRO,EQ,248,247.9,248.2,246,246.85,247.1,247.13,1507942,3.72661E+13,26134,599581,0.3976
22-01-2020,WIPRO,EQ,247.1,248.6,251.95,245.4,246.4,245.85,247.89,3400424,8.42948E+13,51607,1348075,0.3964
